family,response,cbeta,cenpack,env,hs_pair,pair,rg,rsigma,sheet,ss_pair,vdw,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,dslf_fa13,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,pack,ss_mis,one_core_each,two_core_each,ss_contributes_core,n_charged,netcharge,total_score_per_res,contact_all_per_res,contact_buried_core_boundary_per_res,contact_buried_core_per_res,degree_per_res,degree_core_per_res,degree_core_boundary_per_res,exposed_hydrophobics_per_res,exposed_total_per_res,exposed_polars_per_res,polar_over_hydrophobic,buried_np_per_res,buried_np_AFILMVWY_per_res,buried_over_exposed,buried_over_exposed_AFILMVWY
lactamase,1.0,0.3579659315589353,-0.19106456273764266,-0.25275585551330804,-0.018706730038022805,-0.14244167300380234,0.20198844106463884,-0.17786566539923954,0.054469353612167246,-0.23116787072243347,0.00042692015209125437,-6.105707072243347,1.144199961977186,-1.9347648669201525,0.009269847908745245,0.1902328897338403,0.6294539923954374,3.7387653231939164,-0.21126444866920158,-0.24714494296577955,-0.15308250950570343,-0.47877855513307976,-0.0024600760456273763,-0.1574751330798479,0.014052699619771864,-0.2061208365019011,0.17875821292775665,0.021790494296577957,0.3469467680608363,0.00013798479087452455,0.002491939163498101,0.0016210646387832697,0.003367300380228138,0.0023764638783269954,0.003642699619771864,0.2490494296577949,-0.005703422053231933,-3.223191406844106,3.5944486692015216,3.9375699996580544,3.061832370155916,0.04528718631178708,0.15260038913724125,0.09730344545516478,23.044485741444873,42.29834433460074,19.253858212927756,0.8359005404738653,954.7981814569865,1077.4765370560178,6.084031265565082,6.865745103701716
lactamase,0.0,0.3622657794676807,-0.16238140684410646,-0.26221593155893536,-0.013841825095057034,-0.09886361216730037,0.20275897338403037,-0.20243790874524722,0.06334311787072242,-0.26124752851711036,0.0022230038022813692,-6.095691977186311,1.1872395437262364,-1.9659837262357414,0.009507566539923958,0.19527646387832698,0.668624980988593,3.7188996197718613,-0.21584692015209125,-0.24326863117870726,-0.12916148288973384,-0.4739831939163496,-0.0023674904942965775,-0.15964631178707223,0.02122825095057035,-0.19327897338403038,0.19725939163498102,0.049611520912547544,0.34541444866920223,0.00012893536121672997,0.0024989353612167296,0.0016180228136882127,0.0033200000000000013,0.002199239543726235,0.003664828897338401,0.2490494296577949,-0.005703422053231933,-3.0860378326996196,3.690722433460075,4.036012999752989,3.124390552530095,0.045058669201520934,0.1562693838759422,0.0978776638569704,23.586958479087443,43.29005368821293,19.70309524714829,0.8355956341894347,980.6982477234001,1108.179470772156,5.961703595483088,6.736667013201677
lactamase,0.0,0.3626578244274807,-0.18204927480916028,-0.2868262595419848,-0.013670687022900769,-0.16995267175572523,0.20329041984732818,-0.2343788167938931,0.06567770992366412,-0.31473996183206104,0.00039255725190839695,-6.039383702290077,1.1537148854961832,-1.9807617557251902,0.009781106870229006,0.19856068702290067,0.6492094274809159,3.7100086259541984,-0.21010950381679383,-0.25113041984732826,-0.12541328244274808,-0.47424083969465675,-0.0025885496183206103,-0.1610246183206107,0.01993145038167939,-0.20923790076335874,0.11988862595419846,-0.0045748091603053445,0.3720534351145043,0.00030675572519083975,0.00247469465648855,0.0016110687022900764,0.003189160305343513,0.0022031297709923644,0.0036412213740458026,0.25,-0.005725190839694655,-3.225010152671755,3.6458396946564875,4.018321544533563,2.9870893662035187,0.045150801526717556,0.15901046792648393,0.09931696811340882,23.393353893129774,43.52918958015267,20.135835648854965,0.8611241473738391,981.3109851537545,1110.4720427123546,5.934646561621634,6.715770219394066
lactamase,0.0,0.36453458015267154,-0.1705417938931297,-0.23939324427480924,-0.006757480916030534,-0.1638543511450382,0.20357080152671767,-0.2408001908396948,0.05211465648854968,-0.32169263358778627,0.00045786259541984745,-6.061335954198471,1.1726341603053436,-2.0361395038167935,0.009488854961832062,0.19575755725190847,0.6419912595419849,3.781867404580153,-0.23368492366412216,-0.25650645038167935,-0.1323332824427481,-0.4690171374045803,0.0,-0.15747000000000008,0.015862366412213738,-0.21805786259541976,0.1359302290076336,-0.0152068320610687,0.3243473282442754,0.0002906870229007635,0.0025157633587786256,0.001566870229007633,0.00306175572519084,0.0021251908396946566,0.00379251908396947,0.25,-0.005725190839694655,-3.3015809923664143,3.6130152671755735,3.8235792438099008,3.0790891016165842,0.04528916030534352,0.16260917029345895,0.1011042650602805,23.352019618320604,43.740950801526715,20.388931145038168,0.8733694199594957,991.3534234457952,1119.9674625524092,5.9595148035295855,6.732677282086869
lactamase,0.0,0.3567614503816792,-0.21770996183206112,-0.2766117938931299,-0.016179770992366418,-0.14264377862595418,0.20252179389312971,-0.22009965648854968,0.05203549618320615,-0.2867862595419848,0.0010630534351145039,-6.076077671755725,1.1338687404580154,-1.898425076335878,0.009301221374045803,0.19506709923664128,0.6225482824427478,3.7378152290076336,-0.20841129770992362,-0.2553788549618321,-0.14899145038167944,-0.4794045419847328,-0.00256118320610687,-0.1565484351145038,0.012369312977099239,-0.21483522900763355,0.13599068702290076,0.04254335877862596,0.33953053435114483,0.00015828244274809162,0.0025145038167938933,0.001571297709923664,0.003126374045801527,0.0026156870229007635,0.003642824427480915,0.25,-0.005725190839694655,-3.2114396946564896,3.5083587786259547,3.7726304760098013,2.9133410551351453,0.045384083969465666,0.15552693625512712,0.09952791311705783,22.47188301526717,42.53399251908396,20.06211003816794,0.8930689125705672,906.4927006618555,1024.0135506052109,6.142379997866223,6.938699391830738
lactamase,0.0,0.36585240458015256,-0.17351469465648847,-0.3013417938931299,-0.005938091603053435,-0.20018496183206103,0.20367400763358784,-0.2419929389312977,0.05993049618320614,-0.313270572519084,0.0002472900763358779,-6.0879730534351175,1.2166919465648858,-1.9798091221374046,0.009447557251908396,0.20301003816793897,0.6390109923664121,3.72371461832061,-0.2133698473282443,-0.2523668320610687,-0.15011091603053436,-0.47066980916030515,-0.0022646946564885495,-0.15349526717557252,0.018947061068702288,-0.19724412213740458,0.14451729007633593,0.011635229007633583,0.31776335877862666,0.00022874045801526738,0.002505725190839694,0.0015748854961832065,0.003360763358778625,0.0025558396946564876,0.003641297709923663,0.25,-0.005725190839694655,-3.222335992366411,3.5715648854961817,3.8601711249117274,3.276215771423483,0.04512396946564886,0.15476464707058216,0.10017923554364938,23.17788309160306,43.96866206106869,20.790779198473285,0.8972867805665545,901.6336060171126,1018.9534150455006,6.01328845292522,6.795732505832897
lactamase,0.0,0.3621137022900763,-0.22119503816793895,-0.2830658396946565,-0.01613282442748092,-0.14601198473282442,0.20286896946564886,-0.22287519083969468,0.05356599236641226,-0.28969072519083977,0.000610152671755725,-6.017397938931298,1.139352557251908,-1.9237131297709924,0.009380114503816794,0.19816022900763353,0.613351145038168,3.753907748091604,-0.2176816030534352,-0.24774534351145033,-0.14823244274809158,-0.47945320610687026,-0.002377213740458016,-0.15840874045801528,0.016035954198473278,-0.21338312977099236,0.1358860305343511,0.011437671755725192,0.34757251908396897,0.00014935114503816796,0.0024367938931297707,0.0015987786259541992,0.0031539312977099244,0.0024971755725190824,0.0036369847328244272,0.25,-0.005725190839694655,-3.183161145038168,3.388740458015269,3.5391499760568603,2.7907348600952315,0.04530923664122136,0.1576730341584485,0.09865542101315762,23.055239732824415,43.4506072519084,20.395367404580156,0.8849568754500673,976.0984625501468,1103.0958997014177,5.978413538824933,6.756248180299151
lactamase,0.0,0.35944530534351143,-0.22806156488549614,-0.2319334732824428,-0.0159645038167939,-0.1816112977099237,0.2029870229007634,-0.21683431297709924,0.04030477099236636,-0.28646301526717544,0.0006259160305343513,-6.112980343511449,1.121865763358779,-1.9155338167938922,0.009478129770992366,0.1920524427480916,0.6402452290076336,3.7100401908396923,-0.2222104198473282,-0.25631580152671757,-0.12789251908396942,-0.4737966412213741,0.0,-0.15674106870229013,0.016355229007633594,-0.22786908396946565,0.14036942748091602,-0.0005660687022900765,0.3519045801526709,0.00014404580152671754,0.0026395038167938943,0.001581488549618321,0.0030181679389312973,0.0021086259541984735,0.0037885877862595457,0.25,-0.005725190839694655,-3.311450343511453,3.7323282442748082,3.9001320396072066,2.958919690045034,0.04513683206106871,0.1600079310652626,0.09963736661828293,22.88156057251909,42.72348931297709,19.841928816793892,0.86738466251439,971.2123568299759,1095.7281265419535,6.087847076281951,6.868348847353179
lactamase,0.0,0.35858156488549603,-0.19461446564885496,-0.2964977099236641,-0.019934389312977106,-0.15559694656488549,0.20302935114503814,-0.24249354961832054,0.05396511450381681,-0.31570480916030536,0.0008328625954198474,-6.081863091603058,1.1674024045801528,-1.9492914885496182,0.009653702290076335,0.20141229007633576,0.6240501908396946,3.719408511450382,-0.23087458015267168,-0.2532489694656487,-0.14357740458015272,-0.4841502671755727,-0.0019371374045801524,-0.1580589694656488,0.012980038167938936,-0.20827351145038173,0.0868309541984733,-0.04780996183206108,0.3756106870228998,0.00039568702290076335,0.002521679389312977,0.0017800763358778624,0.003123625954198474,0.002566832061068702,0.0036540839694656495,0.25,-0.005725190839694655,-3.3613387404580157,3.5576335877862597,3.691028719643782,2.946145976861498,0.0455486641221374,0.16194478022038009,0.09811922810291224,22.70750148854962,43.054132862595395,20.34663171755725,0.8962997448036133,955.0169910280096,1080.0790548169507,6.068811837931244,6.863539199149655
lactamase,1.0,0.3650730152671755,-0.15004225190839693,-0.2629943511450381,-0.004047251908396947,-0.18424106870229004,0.20340538167938924,-0.25038977099236626,0.0630969083969466,-0.3252919083969467,0.0004276717557251908,-6.011395076335878,1.1059585877862599,-1.9649517175572517,0.009288702290076332,0.18860244274809157,0.6290264885496186,3.663918435114504,-0.22307427480916028,-0.2510988931297711,-0.12514828244274806,-0.4651115648854961,-0.002288625954198474,-0.15151919847328246,0.013502595419847328,-0.21389221374045814,0.14157156488549621,-0.017316870229007634,0.3680343511450386,0.00015996183206106872,0.002500114503816793,0.0016140458015267182,0.0031682442748091604,0.0022872137404580163,0.0037877480916030577,0.25,-0.005725190839694655,-3.305733091603054,3.568091603053434,3.7960401245161446,3.0993306269114993,0.04519687022900763,0.15578608150612258,0.1012142246490339,23.75451202290076,43.78599385496182,20.031482328244266,0.8435545274341617,955.7714541366332,1080.7124889835454,5.8730225517133965,6.640759976925743
lactamase,0.0,0.3594906870229007,-0.2175282061068702,-0.2617641221374046,-0.01628633587786259,-0.17079324427480905,0.20287553435114503,-0.22084793893129778,0.0581903435114504,-0.28938797709923664,0.0007803053435114501,-6.053859541984733,1.1209607251908396,-1.9054257251908393,0.009498129770992365,0.19744274809160306,0.6285785114503817,3.7046937786259524,-0.21726015267175577,-0.2491020229007634,-0.13819675572519086,-0.47860633587786244,-0.002680458015267175,-0.1617645801526718,0.01670984732824428,-0.21280312977099236,0.13415709923664113,-0.00044152671755725155,0.36646946564885496,0.0002179770992366413,0.00249087786259542,0.0015987022900763356,0.003147519083969468,0.0026025190839694652,0.0036497328244274817,0.25,-0.005725190839694655,-3.2414130152671747,3.548549618320611,3.774982977366901,2.868446587399091,0.04523893129770992,0.15621163205364275,0.09893952175766467,23.13843862595421,43.05215854961832,19.913719847328245,0.8610074128614863,973.6596564133328,1100.724079782877,5.986963169077406,6.76827316564829
lactamase,0.0,0.3596257034220533,-0.17099711026615963,-0.22756631178707226,-0.010025019011406842,-0.12622836501901138,0.20308984790874515,-0.20435486692015217,0.055334562737642506,-0.2649408745247149,0.002353574144486693,-6.077392699619775,1.198422357414449,-2.0072012547528515,0.009374714828897337,0.19302608365019,0.6725830418250952,3.7655105703422067,-0.2342794296577947,-0.24719942965779468,-0.13796680608365017,-0.472039619771863,0.0,-0.15603486692015203,0.019846844106463882,-0.19836285171102666,0.1807180988593156,0.06933121673003803,0.2930684410646381,0.00016882129277566535,0.00247939163498099,0.0016037262357414444,0.003374942965779466,0.0022511406844106445,0.0037815589353612116,0.2490494296577949,-0.005703422053231933,-3.128426958174904,3.6681749049429664,4.009621304312424,3.230873349780494,0.045046387832699625,0.15928747830954135,0.09923990606481366,23.69937859315589,43.63494756653994,19.93556916349809,0.8414389155622356,971.7606211632962,1096.3009548782436,5.949088983535247,6.711521120806323
lactamase,0.0,0.36330832061068696,-0.18837221374045793,-0.24989335877862598,-0.008695381679389309,-0.15274080152671757,0.20316442748091593,-0.2372775190839695,0.05263011450381682,-0.31885427480916034,0.0005182824427480919,-6.07756458015267,1.1412395038167937,-1.9910373664122134,0.009442137404580152,0.193932251908397,0.6417480916030535,3.736956488549617,-0.21985282442748091,-0.2567862213740458,-0.11965263358778623,-0.46778461832061075,0.0,-0.16299080152671752,0.01633095419847328,-0.2185654961832062,0.13066580152671756,-0.004365229007633588,0.3639503816793884,0.00024782442748091607,0.002587709923664121,0.001605687022900764,0.003118587786259542,0.0019843129770992373,0.003792022900763363,0.25,-0.005725190839694655,-3.284086221374046,3.6479770992366416,3.8598977886823436,3.1040403612764442,0.04529530534351147,0.16162067420397994,0.10107308964926305,23.261481793893125,43.298389847328245,20.036908053435113,0.8616241145119895,967.1638836948894,1092.254480639654,5.983054286969352,6.7568878067351
lactamase,0.0,0.36441374045801517,-0.16522786259541986,-0.2720735877862595,-0.010967786259541978,-0.1461503816793893,0.20346087786259548,-0.2310767557251908,0.06847503816793887,-0.3102472519083969,0.0004376335877862596,-6.093404236641224,1.1645931297709924,-1.981291564885496,0.009609923664122135,0.20093477099236645,0.6615549999999999,3.740316221374048,-0.2245342366412214,-0.25091202290076325,-0.12223141221374044,-0.4757831297709923,-0.002229885496183206,-0.16063637404580153,0.017561335877862592,-0.19955282442748093,0.15267316793893132,-0.00635030534351145,0.3460648854961832,0.00024171755725190848,0.002530038167938931,0.0015804961832061068,0.0031747709923664125,0.0024134732824427456,0.003661412213740459,0.25,-0.005725190839694655,-3.2233777099236653,3.648969465648855,4.009883423618975,3.0736514415319043,0.04517969465648854,0.16025686216004012,0.09992486543337203,23.438257977099248,43.51685919847327,20.078601297709923,0.8569022143796576,976.3002449098155,1103.6971822227256,5.953044784302568,6.729854661346889
lactamase,0.0,0.3582630418250951,-0.16713315589353614,-0.24946768060836505,-0.012971140684410652,-0.08975969581749053,0.2024714068441065,-0.20057562737642587,0.06401091254752847,-0.25773060836501904,0.0025280228136882127,-5.972301673003802,1.164835589353612,-1.9334146007604567,0.009175057034220531,0.19786730038022818,0.6456153612167302,3.720177528517111,-0.22802239543726238,-0.25208110266159706,-0.12712851711026615,-0.4711846007604562,-0.0026188973384030406,-0.15418570342205326,0.019434828897338406,-0.1985973764258554,0.19658695817490504,0.07809657794676803,0.32435361216730035,0.00017403041825095051,0.0023632319391634986,0.0016475665399239546,0.0033906083650190105,0.0023354372623574137,0.0036645627376425864,0.2490494296577949,-0.005703422053231933,-2.9832179847908735,3.438136882129279,3.690970016266937,3.112482578870928,0.045090760456273776,0.1551548368806334,0.0975824969909951,23.37210273764258,43.20007661596961,19.827974220532315,0.8485967849338801,983.3599155392087,1113.3251997368752,5.931024448745706,6.714895405741013
lactamase,0.0,0.3688433206106869,-0.17322351145038173,-0.2826978625954199,-0.01090667938931298,-0.10374148854961832,0.2031849236641221,-0.23613961832061062,0.06818759541984733,-0.31477541984732815,0.00051293893129771,-6.067772633587785,1.1961670610687023,-1.9616766030534343,0.009698473282442747,0.2093653816793893,0.6474514503816792,3.7456508015267165,-0.2221851145038169,-0.25549648854961826,-0.12614301526717558,-0.4695358778625954,-0.0023200381679389305,-0.17116286259541988,0.01777297709923663,-0.2006164885496183,0.1352425572519084,0.000247213740458015,0.34502290076335845,0.0002990839694656489,0.0024940458015267164,0.0015998473282442752,0.0032080534351145037,0.002317022900763358,0.0036437022900763366,0.25,-0.005725190839694655,-3.1699911832061076,3.545381679389314,3.7433242395624244,3.0413110065762172,0.04511583969465647,0.16052180000605984,0.10016565793740066,23.475359389312974,43.56199744274808,20.08663809160306,0.8559394164401719,968.4559706362144,1095.1862651435604,5.913308111749739,6.6871122920496635
lactamase,1.0,0.3655061450381678,-0.16379931297709927,-0.28472175572519093,-0.00624034351145038,-0.18151931297709928,0.20364664122137405,-0.24117442748091597,0.06105637404580155,-0.31229729007633583,0.00024656488549618317,-6.08761927480916,1.1916561450381684,-1.9445444656488544,0.009355687022900764,0.2002100381679389,0.6400031679389313,3.704756717557252,-0.22864049618320612,-0.25047297709923666,-0.13230312977099237,-0.46924660305343513,-0.0023762977099236653,-0.1564463358778626,0.016330229007633593,-0.1953174045801527,0.14989809160305342,0.0024472900763358786,0.3283587786259545,0.0002056106870229008,0.0025002290076335874,0.0015669847328244274,0.003385458015267177,0.002638320610687023,0.003655534351145039,0.25,-0.005725190839694655,-3.2237462213740447,3.551793893129769,3.8677507386842978,3.2703024381888035,0.04504057251908396,0.15319509636354678,0.09949370799662438,23.440994618320605,43.80454041984733,20.363545381679383,0.8690630164430597,898.3733875866096,1014.4374174712419,5.962349800349698,6.732646822692987
